YHL004W,11.74505495,1.0,44.33333333333334,0.0
YPL192C,0.666666667,0,0.0,0.0
YLR382C,11.36483516,1.0,35.898809523809526,0.0
YPL014W,0,0,0.0,0.0
YLR061W,78.67745419,1.0,19.066666666666666,0.0
YER175C,0,0,0.0,0.0
YHR084W,0.311111111,1.0,0.0,0.0
YPL170W,0,0,0.0,0.0
YPR055W,4.103354978,0.7619047619047619,3.0416666666666665,0.0
YAL055W,0,0,0.0,0.0
YCR002C,1.5,0.3333333333333333,0.0,0.0
YGR262C,0,0,0.0,0.0
YOR110W,2.278571429,1.0,3.880952380952381,0.0
YJR064W,5.166666667,0.75,4.0,0.0
YGL244W,0,0,0.0,0.0
YPL091W,0,0,0.0,0.0
YNR017W,1.05,0.1388888888888889,3.4000000000000004,0.0
YDR051C,0.666666667,0,6.0,0.0
YDL137W,0,0,0.0,0.0
YIR003W,0,0,0.0,0.0
YIL143C,6.991071429,0.5606060606060606,30.268452380952382,0.0
YMR042W,1.317460317,0.6666666666666666,7.119047619047619,0.0
YGR024C,0,0,0.0,0.0
YLR335W,1.486894717,0.15384615384615385,12.555511155511155,4.0
YOR191W,1.333333333,0,0.0,0.0
YGL104C,0.094298246,0.3333333333333333,0.0,0.0
YBR055C,0.666666667,0,4.0,0.0
YDR285W,0.366666667,0.1,0.5,0.0
YBR169C,0,0,0.0,0.0
YNL298W,1.717166167,0.16666666666666666,25.279495504495504,0.0
YPR159W,0,0,0.0,0.0
YAL031C,0,0,0.0,0.0
YLR268W,4.98166393,0.3006535947712418,53.73809523809525,0.0
YJL189W,78.67745419,1.0,19.066666666666666,0.0
YHR204W,0,0,0.0,0.0
YDR429C,3.874007937,1.0,21.580555555555556,36.0
YOL108C,1.777777778,0.047619047619047616,0.0,0.0
YBR275C,0,0,0.0,0.0
YDR280W,4.672619048,1.0,17.944444444444443,6.0
YGR118W,53.79638082,0.9649122807017544,54.327777777777776,0.0
YDL200C,0,0,0.0,0.0
YFL003C,0,0,0.0,0.0
YGR103W,0,0,0.0,0.0
YDR398W,0,0,0.0,0.0
YDL006W,0,0,0.0,0.0
YHR068W,0,0,0.0,0.0
YJL031C,0.583333333,1.0,1.6666666666666667,0.0
YJR053W,1.542857143,0.3333333333333333,0.0,0.0
YLR170C,1.466666667,1.0,5.333333333333333,0.0
YBR084CA,78.67745419,1.0,19.066666666666666,0.0
YLR093C,1.478927203,0.2857142857142857,15.166666666666668,0.0
YGR225W,0,0,0.0,0.0
YPL153C,1.5,0,0.0,0.0
YDR404C,7.213182733,1.0,51.64285714285714,0.0
YDR295C,1.14965035,0.25,5.916666666666666,0.0
YGR240C,0,0,0.0,0.0
YPR093C,0,0,0.0,0.0
YEL066W,0,0,0.0,0.0
YGR152C,0.498484848,0.5,0.0,0.0
YKR101W,0.223484848,0.3333333333333333,2.1022727272727275,0.0
YBR130C,0,0,0.0,0.0
YML038C,0,0,0.0,0.0
YFR016C,0,0,0.0,0.0
YPR082C,0,0,0.0,0.0
YGL210W,0.16025641,0.3333333333333333,0.0,0.0
YCR020CA,0,0,0.0,0.0
YGL234W,0,0,0.0,0.0
YKL144C,7.430581686,1.0,31.5,12.0
YKR055W,1.2,0,3.75,0.0
YPR171W,0.295488722,0.2,2.0075757575757573,0.0
YLR386W,1,0,0.0,0.0
YGR048W,0.4,0.1,0.45454545454545453,0.0
YNL317W,0,0,0.0,0.0
YHR047C,0,0,0.0,0.0
YFL035C,0,0,0.0,0.0
YOL113W,0.666666667,0,6.857142857142857,0.0
YNL044W,0,0,0.0,0.0
YOR344C,0,0,0.0,0.0
YLR267W,0,0,0.0,0.0
YBL007C,1.416666667,0.06159420289855073,3.0416666666666665,0.0
YPR112C,0,0,0.0,0.0
YNL053W,0,0,0.0,0.0
YLR113W,1.691666667,0.06666666666666667,2.166666666666667,0.0
YKL154W,0,0,0.0,0.0
YMR149W,6.805555556,0.8611111111111112,4.583333333333334,0.0
YDR166C,3.936688312,0.7142857142857143,1.875,0.0
YCR081W,0.557886558,0.5,2.321428571428571,0.0
YCR077C,1.772727273,0.027777777777777776,17.125,0.0
YOR020C,0.666666667,0,5.333333333333333,0.0
YNL005C,30,1.0,78.66666666666667,80.0
YAL040C,0.14354067,0.047619047619047616,0.0,0.0
YPL090C,53.83146854,0.9655388471177945,54.327777777777776,0.0
YKR082W,0.512472012,0.3333333333333333,2.0238095238095237,0.0
YKL105C,0,0,0.0,0.0
YPR187W,13.51724138,0.4827586206896552,82.32460317460317,0.0
YJR123W,54.58898734,1.0,202.15000000000015,0.0
YPL065W,0.290909091,1.0,1.6666666666666667,0.0
YNL236W,16.4441731,0.8268398268398268,127.79285714285717,1122.0
YMR153W,1,0,0.5333333333333333,0.0
YOR279C,0.642857143,1.0,3.75,0.0
YJR073C,0,0,0.0,0.0
YGR148C,78.67745419,1.0,19.066666666666666,0.0
YPL169C,0,0,0.0,0.0
YFL036W,0,0,0.0,0.0
YBL063W,0,0,0.0,0.0
YJL151C,0.185391363,0.2,1.8,0.0
YDL175C,1.2,0,2.1333333333333333,0.0
YOR005C,1,0,0.0,0.0
YBR115C,0,0,0.0,0.0
YLR367W,54.58898734,1.0,54.327777777777776,0.0
YER158C,0,0,0.0,0.0
YBL051C,0,0,0.0,0.0
YMR271C,0,0,0.0,0.0
YGL078C,0,0,0.0,0.0
YLR333C,54.58898734,1.0,471.5,0.0
YDR259C,0,0,0.0,0.0
YJL099W,0,0,0.0,0.0
YFL029C,0,0,0.0,0.0
YLR132C,0,0,0.0,0.0
YKL109W,1.2,1.0,2.1142857142857143,0.0
YLR128W,0,0,0.0,0.0
YLR321C,5.815635345,0.6545454545454545,29.248366013071895,0.0
YBL014C,1.261904762,1.0,11.5,0.0
YPL084W,0,0,0.0,0.0
YDR004W,2.333333333,0.4666666666666667,20.22380952380952,0.0
YFR022W,0,0,0.0,0.0
YJL106W,0.666666667,0,0.0,0.0
YNL273W,0,0,0.0,0.0
YKL119C,0.558823529,1.0,1.0,0.0
YNL075W,0,0,0.0,0.0
YLR190W,0,0,0.0,0.0
YJL190C,54.58898734,1.0,317.1666666666667,0.0
YAL043C,0.804761905,0.6666666666666666,3.9714285714285715,0.0
YNL189W,1.905311355,0.03636363636363636,8.641666666666666,0.0
YEL015W,1.873737374,0.05555555555555555,0.0,0.0
YFR027W,1.2,0,1.5714285714285714,2.0
YDR162C,0,0,0.0,0.0
YGR210C,0,0,0.0,0.0
