YGR036C,0.159866275,0.122529644,0.00762927,0,0.274766649
YPR041W,0.0128957,0.107142857,0.000980008,0,0.119058549
YKR028W,0,0,0,0,0
YPR172W,0,0,0,0,0
YGL249W,0,0,0,0,0
YJL166W,0.256585204,0.118758435,0.03296233,0.025004736,0.342381309
YPL093W,0.016137466,0.083333333,0,0,0.099470799
YGR278W,0,0,0,0,0
YDR379W,0.07629663,0.2,0.007823729,0,0.268472901
YPL181W,0.338695626,0.148717949,0.066941069,0,0.420472506
YLL028W,0,0,0,0,0
YDR252W,0.016137466,0.2,0,0,0.216137466
YDL209C,0.048442374,0.6,0.002423886,0.000757719,0.646018488
YNL222W,0,0,0,0,0
YPL096W,0.297103212,0.155555556,0.04877656,0,0.403882208
YMR058W,0.065950756,0.080882353,0.003756697,0,0.143076412
YGL153W,0.011037037,0.333333333,0.006664053,0,0.337706317
YBR139W,0,0,0,0,0
YER139C,0,0,0,0,0
YGR088W,0,0,0,0,0
YOL059W,0,0,0,0,0
YOR380W,0.036648559,0.109090909,0.00336656,0,0.142372908
YDR103W,0,0,0,0,0
YMR306W,0.037893315,0.063157895,0.028877564,0,0.072173646
YHR188C,0,0,0,0,0
YOR263C,0.02756417,0.2,0.001437345,0,0.226126825
YJL143W,0.44011622,0.173170732,0.042479324,0,0.570807628
YPL043W,0,0,0,0,0
YPL009C,0.034228787,0.071428571,0,0,0.105657358
YBR123C,0.052847179,0.089473684,0.021515372,0,0.120805491
YOR027W,0.001702987,1,0.001176009,0,1.000526978
YDR017C,0.08147286,0.179487179,0.00246402,0,0.258496019
YOR207C,0.05310282,0.138888889,0.001960016,0,0.190031693
YPL209C,0,0,0,0,0
YDL186W,0,0,0,0,0
YER183C,0.03614588,0.166666667,0.007644061,0,0.195168486
YML041C,0.004610408,0.333333333,0.000803606,0,0.337140135
YMR292W,0,0,0,0,0
YMR193W,0,0,0,0,0
YHR212W-A,0,0,0,0,0
YIL086C,0.010750519,0.011695906,0.000872207,0,0.021574218
YER017C,0.012070887,0.333333333,0.000980008,0,0.344424212
YOR115C,0,0,0,0,0
YLL051C,0.076113646,0.4,0,0,0.476113646
YDL077C,0,0,0,0,0
YHR182W,0,0,0,0,0
YOR359W,0,0,0,0,0
YAL066W,0.069853501,0.042780749,0.009305577,0,0.103328673
YIL144W,0,0,0,0,0
YBL033C,0,0,0,0,0
YGL047W,0.134501003,0.064564565,0.0291389,0.000757719,0.169926668
YDR225W,0.012314414,0.166666667,0.000980008,0,0.178001073
YDR239C,0,0,0,0,0
YER153C,0.013203931,0.2,0.001934349,0,0.211269582
YGL241W,0.001200433,1,0,0,1.001200433
Q0130,0,0,0,0,0
YLR410W-B,0,0,0,0,0
YOL072W,0,0,0,0,0
YML117W,0,0,0,0,0
YNR060W,0.033042636,0.138888889,0.0064339,0,0.165497625
YER008C,0,0,0,0,0
YPL060W,0.042995441,0.063241107,0.012857703,0,0.093378845
YHR183W,0,0,0,0,0
YFR014C,0,0,0,0,0
YIR028W,0,0,0,0,0
YKR092C,0.005364838,0.1,0.000753852,0,0.104610986
YNL097C,0,0,0,0,0
YPL233W,0,0,0,0,0
YLR098C,0,0,0,0,0
YER007C-A,0,0,0,0,0
YOR239W,0.021515238,0.166666667,0.000616005,0,0.1875659
YLR039C,0,0,0,0,0
YDR296W,0,0,0,0,0
YPR130C,0,0,0,0,0
YGL009C,0,0,0,0,0
YEL061C,0,0,0,0,0
YKR065C,0,0,0,0,0
YGR216C,0.237700511,0.085271318,0.053593101,0,0.269378728
YDL140C,0.061003751,0.066666667,0.004172033,0.017238113,0.123498385
YGR113W,0.041761374,0.142857143,0.00744806,0,0.177170457
YMR255W,0.144784604,0.168831169,0.026022475,0.016669824,0.287593298
YOR254C,0.005281013,0.1,0.001019208,0,0.104261805
YBR296C,0.084892472,0.238095238,0.004312034,0.001894298,0.318675676
YOR213C,0.010135277,0.055555556,0,0,0.065690833
YOR302W,0,0,0,0,0
YOL097C,0,0,0,0,0
YML125C,0.019838726,0.2,0.000939084,0,0.218899642
YDR168W,0,0,0,0,0
YKL191W,0,0,0,0,0
YFR045W,0.042867636,0.166666667,0.004181367,0.002273158,0.205352936
YHR094C,0.02278744,0.111111111,0.005727912,0,0.128170639
YGL178W,0,0,0,0,0
YLR255C,0.047268264,0.4,0.006468052,0.000757719,0.440800212
YKL058W,0,0,0,0,0
YKR006C,0,0,0,0,0
YMR053C,0,0,0,0,0
YOL146W,0.037380467,0.057971014,0.01545799,0,0.079893491
YCL064C,0.101839762,0.039893617,0.270482164,0,0.332428309
YDL229W,0.032426322,0.19047619,0.002352019,0.000757719,0.220550493
YMR005W,0,0,0,0,0
YAL023C,0.015829011,0.066666667,0.000294002,0,0.082201676
YBR260C,0.021794656,0.066666667,0.001032275,0,0.087429048
YJL184W,0.012623769,0.3,0.003057624,0,0.309566145
YMR028W,0.004955199,0.333333333,0.005880047,0,0.334258181
YPR143W,0,0,0,0,0
YLR193C,0.007673267,1,0.001306677,0,1.00636659
YPR083W,0,0,0,0,0
YDR505C,0.043093449,0.043478261,0.004802675,0,0.081769035
YER155C,0,0,0,0,0
YHR112C,0,0,0,0,0
YLR024C,0,0,0,0,0
YOR031W,0,0,0,0,0
YDL114W,0.158845425,1,0.00744806,0,1.151397365
YIL062C,0,0,0,0,0
YGR153W,0,0,0,0,0
YLR087C,0.009216414,0.2,0.000872207,0,0.208344207
YPL217C,0,0,0,0,0
YJL209W,0,0,0,0,0
YKL049C,0,0,0,0,0
YPR118W,0,0,0,0,0
YOR298C-A,0.033588664,0.142857143,0.001377611,0,0.175068196
YBR094W,0,0,0,0,0
YAR030C,0,0,0,0,0
YCL030C,0.018777482,0.666666667,0.002787578,0,0.682656571
YJR057W,0.029623429,0.163636364,0.002184017,0,0.191075776
YPL211W,0.124711404,0.177489177,0.022605514,0,0.279595067
YGR097W,0.052587588,0.080882353,0.007205391,0,0.12626455
YPR191W,0,0,0,0,0
YOR323C,0,0,0,0,0
YDR450W,0,0,0,0,0
YPL134C,0.02284527,0.2,0.001607213,0,0.221238057
YAR002C-A,0.427959481,0.201426025,0.038555711,0.01060807,0.590829795
YDR448W,0.051209822,0.034632035,0.004747594,0,0.081094263
YGL212W,0.205448526,0.714285714,0.003136025,0.000852434,0.916598215
YOR103C,0,0,0,0,0
YCL049C,0,0,0,0,0
YAL034W-A,0.110880248,0.192982456,0.014281981,0,0.289580723
YML075C,0,0,0,0,0
YPL066W,0,0,0,0,0
YDL241W,0,0,0,0,0
YML014W,0,0,0,0,0
YNR008W,0.256699766,0.274509804,0.021658173,0,0.509551397
YBR119W,0.191681083,0.294871795,0.009083273,0,0.477469605
YLR384C,0,0,0,0,0
YOR382W,0.099100488,0.4,0.005684045,0,0.493416443
YAL055W,0,0,0,0,0
YER003C,0,0,0,0,0
YNL191W,0.007470701,0.022222222,0,0,0.029692923
YNR012W,0,0,0,0,0
YNL257C,0.090341407,0.064516129,0.016241635,0,0.138615901
YDR190C,0.021328958,0.2,0,0,0.221328958
YFR009W,0,0,0,0,0
YML051W,0.147598814,0.256410256,0.009930449,0,0.394078621
YOR270C,0.012619851,0.055555556,0.000392003,0,0.067783404
YLR086W,0.03534526,0.075757576,0.001448106,0,0.10965473
YPR025C,0,0,0,0,0
YLL010C,0.024693017,0.083333333,0.000878238,0,0.107148112
YIR017C,0,0,0,0,0
YKL038W,0.180299122,0.141304348,0.021004835,0,0.300598635
YJL164C,0,0,0,0,0
YJR133W,0.00313965,0.047619048,0.000797073,0,0.049961625
YHL018W,0,0,0,0,0
YOL144W,0.049646095,0.169934641,0.003618732,0,0.215962004
YPR171W,0,0,0,0,0
YGL125W,0,0,0,0,0
YJR139C,0,0,0,0,0
YER158C,0,0,0,0,0
YOR177C,0,0,0,0,0
YOL110W,0,0,0,0,0
YHR025W,0.386429708,0.408333333,0.017211862,0.022731578,0.777551179
YGR195W,0,0,0,0,0
YDR158W,0,0,0,0,0
YDR453C,0,0,0,0,0
YIL172C,0,0,0,0,0
YLR336C,0,0,0,0,0
YGR079W,0,0,0,0,0
YJL014W,0.030512519,1,0.000828807,0,1.029683712
YML054C,0,0,0,0,0
YKL202W,0.053011525,0.065359477,0.003212248,0,0.115158754
YBR221C,0,0,0,0,0
YKL109W,0,0,0,0,0
YBR215W,0.06395478,0.02705314,0.079576637,0,0.116478277
YJL066C,0.020557789,0.071428571,0.000971523,0,0.091014837
YOL001W,0.117724791,0.176470588,0.018330897,0,0.275864482
YDR507C,0.058148443,0.043678161,0.013955778,0,0.087870826
YCR079W,0.023845391,0.052287582,0.002940024,0,0.073192949
YDR456W,0.011659379,1,0,0,1.011659379
YOR333C,0.001099955,0.166666667,0.001424278,0,0.16699099
YHR111W,0,0,0,0,0
YPL252C,0,0,0,0,0
YKL221W,0.098264707,0.2,0.020253495,0,0.278011212
YDL076C,0.095001686,0.038367347,0.032484262,0,0.100884771
YJL130C,0.038532489,0.036923077,0.014425715,0,0.061029851
YDR259C,0,0,0,0,0
YLR040C,0,0,0,0,0
YOR120W,0,0,0,0,0
YML034W,0,0,0,0,0
YDR223W,0.00366737,0.1,0.000914674,0,0.102752696
YER145C,0.010106587,0.2,0.000980008,0,0.209126579
YIL120W,0.007838679,0.045454545,0.000816673,0,0.052476551
YJL153C,0,0,0,0,0
YDR281C,0.025398732,0.090909091,0.00123201,0,0.115075813
YOR294W,0,0,0,0,0
YMR145C,0.347915258,0.253968254,0.034514589,0,0.567368923
YOR259C,0.178106736,0.123188406,0.009890146,0,0.291404996
YDR228C,0,0,0,0,0
YNL040W,0.23082726,0.047730829,0.041160736,0,0.237397353
YBL026W,0,0,0,0,0
YJR021C,0,0,0,0,0
YDR440W,0,0,0,0,0
YLR076C,0,0,0,0,0
YOL103W-B,0.247397707,0.02831746,0.132098529,0,0.351178776
YFL039C,0.023434495,0.038095238,0.005317243,0,0.05621249
YKL139W,0.180375498,1,0.001176009,0,1.179199489
YPL101W,0,0,0,0,0
YDR126W,0,0,0,0,0
YNL012W,0.021124051,0.333333333,0.000336003,0,0.354121381
YDR173C,0.056916617,0.4,0.001708014,0,0.455208603
YMR042W,0,0,0,0,0
Q0275,0,0,0,0,0
YNR049C,0,0,0,0,0
YDR305C,0.18935604,0.08097166,0.034104273,0.003125592,0.236223427
YGR119C,0.013055036,0.08974359,0.002842023,0,0.099956603
YGL060W,0,0,0,0,0
YEL006W,0.220262033,0.052083333,0.033443909,0,0.238901457
YDL213C,0,0,0,0,0
YPL036W,0.029756788,0.333333333,0.011117324,0,0.351972797
YBR280C,0,0,0,0,0
YML078W,0,0,0,0,0
YEL022W,0,0,0,0,0
YBL013W,0.05503645,0.046666667,0.004454474,0,0.097248643
YMR116C,0,0,0,0,0
YNL218W,0,0,0,0,0
YOL105C,0,0,0,0,0
YKL015W,0.012890214,0.03030303,0.000784006,0,0.042409238
YML074C,0,0,0,0,0
YLL062C,0,0,0,0,0
YBR093C,0.010145602,0.055555556,0.002900823,0,0.062800335
YMR291W,0,0,0,0,0
YFL025C,0.066974789,0.6,0,0,0.666974789
YOR038C,0,0,0,0,0
YMR151W,0,0,0,0,0
YNL019C,0,0,0,0,0
YGL205W,0,0,0,0,0
YMR056C,0,0,0,0,0
YJL078C,0,0,0,0,0
YBR263W,0,0,0,0,0
YJR030C,0,0,0,0,0
YDR233C,0,0,0,0,0
YMR086W,0.140771741,0.274725275,0.013132105,0.003788596,0.402364911
YDR443C,0,0,0,0,0
YBL010C,0,0,0,0,0
YPL020C,0.032412566,0.133333333,0.001306677,0.001989013,0.164439222
YKR083C,0.07485386,0.933333333,0.009702078,0.001136579,0.998485115
YPL010W,0,0,0,0,0
YML037C,0.034776151,0.018893387,0.004820781,0,0.048848757
YOL115W,0.127328209,0.409090909,0.016091729,0.046978594,0.520327389
YDR308C,0,0,0,0,0
YBR041W,0.016048411,0.002412281,0.011662093,0,0.025298223
YER081W,0.001609925,0.015151515,0.00128801,0,0.01547343
YGL062W,0,0,0,0,0
YMR305C,0,0,0,0,0
YOR142W-A,0,0,0,0,0
YOL085C,0,0,0,0,0
YOR225W,0.149040367,0.031711712,0.154971906,0,0.272300561
YJL008C,0.070064847,0.133333333,0.007000707,0,0.196397473
YKL212W,0.0038101,0.071428571,0.001851126,0,0.073387545
YIL113W,0.010562026,0.003846154,0.001568013,0,0.012840167
YDR318W,0,0,0,0,0
YIL101C,0,0,0,0,0
YIL024C,0.068013044,0.142857143,0.003789364,0,0.207080823
YEL036C,0,0,0,0,0
YBL036C,0.01521392,0.072727273,0.001306677,0,0.086634516
YML006C,0.188879232,0.039906103,0.070530951,0,0.21950408
YDR328C,0,0,0,0,0
YBR186W,0,0,0,0,0
YHR004C,0.061983514,0.121212121,0.005096041,0,0.178099594
YKL135C,0,0,0,0,0
YDR445C,0,0,0,0,0
YOR313C,0.24849507,0.13015873,0.055649979,0,0.323003821
YGL019W,0.026704914,0.033333333,0.004116033,0,0.055922214
YIL070C,0,0,0,0,0
YCR059C,0.038978904,0.095238095,0.002613354,0,0.131603645
YMR203W,0,0,0,0,0
YDL023C,0,0,0,0,0
YDR503C,0.129262759,0.152380952,0.005178309,0,0.276465402
YML010W,0.100496528,0.064171123,0.052666391,0,0.11200126
YIL131C,0,0,0,0,0
YNR067C,0.059851479,0.333333333,0.001548412,0,0.3916364
YLR417W,0,0,0,0,0
YLR001C,0.084191586,0.2,0.003100091,0,0.281091495
YBL035C,0.207519148,0.074675325,0.089529872,0,0.222373695
YGR092W,0,0,0,0,0
YGL050W,0,0,0,0,0
YLR344W,0.009220816,0.166666667,0,0,0.175887483
YDR120C,0,0,0,0,0
YNL066W,0.082113376,0.102941176,0.015706259,0,0.169348293
YDL002C,0,0,0,0,0
YHR031C,0,0,0,0,0
YGR161W-B,0,0,0,0,0
YMR160W,0,0,0,0,0
YLR221C,0,0,0,0,0
YMR118C,0,0,0,0,0
YPR145W,0,0,0,0,0
YGL263W,0,0,0,0,0
YBR242W,0,0,0,0,0
YPR069C,0.058853335,0.357142857,0.001568013,0,0.414428179
YPR190C,0,0,0,0,0
YMR165C,0.016876888,0.2,0.000828807,0,0.216048081
YOR056C,0.026726216,0.041666667,0.009408075,0,0.058984808
YER136W,0,0,0,0,0
YGR235C,0,0,0,0,0
YNL024C,0.092037141,0.147058824,0.014700118,0,0.224395847
YER054C,0,0,0,0,0
YER152C,0,0,0,0,0
YHR214C-B,0.006420159,0.044444444,0.001646413,0,0.04921819
YCR012W,0.045265825,0.142857143,0.000803606,0,0.187319362
YJR005W,0,0,0,0,0
YGL147C,0.024141773,0.1,0.000980008,0,0.123161765
YDR078C,0,0,0,0,0
YNL280C,0.013240146,0.333333333,0.000392003,0,0.346181476
YDR166C,0.032178034,0.038095238,0.003191472,0,0.0670818
YCR084C,0,0,0,0,0
YGL017W,0.160852642,0.233333333,0.014591129,0,0.379594846
YMR273C,0.027391255,0.111111111,0.002856023,0,0.135646343
YOR160W,0,0,0,0,0
YHR067W,0.007673267,0.166666667,0.000441004,0,0.17389893
YLR226W,0,0,0,0,0
YER116C,0.007801779,0.133333333,0.002744022,0,0.13839109
YGR203W,0,0,0,0,0
YER010C,0.008769448,1,0.000953874,0,1.007815574
YJL006C,0,0,0,0,0
YIL037C,0,0,0,0,0
YMR097C,0,0,0,0,0
YOR128C,0,0,0,0,0
YLR333C,0,0,0,0,0
YLR261C,0,0,0,0,0
YOR245C,0,0,0,0,0
YML020W,0,0,0,0,0
YNL145W,0.015864946,0.5,0.001971216,0,0.51389373
YPR144C,0,0,0,0,0
YBR277C,0,0,0,0,0
YCL023C,0.01508616,0.051282051,0.002505984,0,0.063862227
YLL024C,0,0,0,0,0
YHR072W,0.02691613,0.666666667,0.001577813,0.006440614,0.692004984
YEL020W-A,0,0,0,0,0
YLR359W,0,0,0,0,0
YNL009W,0,0,0,0,0
YMR307W,0,0,0,0,0
YJL072C,0.101442711,0.019936709,0.081732654,0,0.163238656
YMR059W,0.041074544,0.333333333,0,0,0.374407877
YBR037C,0,0,0,0,0
YGL020C,0.025611822,0.8,0.000816673,0,0.824795149
YLR129W,0,0,0,0,0
YNL202W,0,0,0,0,0
YIR024C,0,0,0,0,0
YGR102C,0.058369607,0.181818182,0.003625783,0,0.236562006
YLR006C,0,0,0,0,0
YOL058W,0.010341031,0.071428571,0,0,0.081769602
YHR098C,0,0,0,0,0
YKL047W,0.352498103,0.055412371,0.115581234,0,0.412666966
YFR028C,0.004368245,0.066666667,0,0,0.071034912
YHR156C,0,0,0,0,0
YOR208W,0.049154654,0.054347826,0.007976953,0,0.095525527
YFR021W,0.004528405,0.166666667,0,0,0.171195072
YCR010C,0.036595323,0.333333333,0.003976032,0.000757719,0.365952624
YOR310C,0.083750299,0.054924242,0.00999608,0,0.128678461
YKR036C,0.01846436,0.036363636,0.003920031,0,0.050907965
YNL086W,0,0,0,0,0
YER014W,0.131870019,0.081280788,0.031869855,0,0.181280952
YBR103W,0,0,0,0,0
YNL324W,0,0,0,0,0
YHR154W,0,0,0,0,0
YCL017C,0.158874623,0.078078078,0.021856353,0,0.215096348
YCR077C,0.063226555,0.153846154,0.005656045,0,0.211416664
YOR178C,0.001548733,0.1,0,0,0.101548733
YNR071C,0,0,0,0,0
YBR212W,0,0,0,0,0
YBL072C,0,0,0,0,0
YPL245W,0,0,0,0,0
YGR175C,0.539258592,0.346590909,0.105435777,0,0.780413724
YBR110W,0.404193214,0.972222222,0.004342835,0,1.372072601
YBL084C,0,0,0,0,0
YAL038W,0,0,0,0,0
YHR134W,0,0,0,0,0
YLR441C,0,0,0,0,0
YGR217W,0,0,0,0,0
YJL131C,0,0,0,0,0
YKL133C,0,0,0,0,0
YHR137W,0,0,0,0,0
YPL215W,0,0,0,0,0
YMR023C,0.052324156,0.014519056,0.003697068,0,0.063146144
YJL088W,0.025574546,0.166666667,0.002968024,0,0.189273189
YOR233W,0,0,0,0,0
YDR403W,0,0,0,0,0
YCR075C,0.005947449,0.2,0.094472756,0,0.288525307
YNL042W,0,0,0,0,0
YDL173W,0.025036499,0.051282051,0.003044558,0,0.073273992
YNL032W,0,0,0,0,0
YDR081C,0,0,0,0,0
YLR422W,0,0,0,0,0
YDR273W,0,0,0,0,0
YOR315W,0,0,0,0,0
YEL019C,0.111787213,0.244444444,0.001928769,0,0.354302888
YGL244W,0,0,0,0,0
YOR147W,0.092545633,0.5,0.010244349,0.003504452,0.582301284
YER094C,0.00406264,0.133333333,0.009800078,0,0.139070771
YEL066W,0.002563093,0.166666667,0.005880047,0,0.169983621
YJL218W,0.04386337,0.052380952,0.005684045,0,0.090560277
YLR083C,0.09753956,0.049786629,0.026005208,0,0.121320981
YDL185W,0.005715382,0.066666667,0.000816673,0,0.071565376
YLR439W,0.01015726,0.019047619,0.002352019,0,0.02685286
YDR267C,0.00494571,0.1,0,0,0.10494571
YGR187C,0,0,0,0,0
YBR120C,0.195069032,0.152631579,0.032634261,0,0.31506635
YGL161C,0,0,0,0,0
YHL017W,0.027370993,0.060606061,0.004606037,0,0.083371017
YMR294W,0.004074941,0.025641026,0.010976088,0,0.032542173
YDR343C,0.041074544,1,0,0,1.041074544
YDL102W,0.007056015,1,0.003332027,0,1.003723988
YAL003W,0.041603769,0.044117647,0.00749706,0,0.078224356
YOR036W,0.129603807,0.515151515,0.02998824,0,0.614767082
YDR473C,0.016821004,0.095238095,0.001012675,0,0.111046424
YHR129C,0.046760767,0.024390244,0.071867242,0,0.094237765
YNL071W,0.0655773,0.126315789,0.043884532,0,0.148008557
YNL271C,0,0,0,0,0
YKR070W,0,0,0,0,0
YFR017C,0,0,0,0,0
YBR149W,0.01477265,0.025641026,0,0,0.040413676
YOR269W,0,0,0,0,0
YKL010C,0.049032107,0.127272727,0.003854698,0,0.172450136
YLR399C,0,0,0,0,0
YDR269C,0,0,0,0,0
YDL237W,0.034237656,0.266666667,0.003175225,0,0.297729098
YJL219W,0,0,0,0,0
YPL102C,0.017603376,0.035714286,0.000874469,0,0.052443193
YGR163W,0.012909143,0.022222222,0.000980008,0,0.034151357
YDR490C,0,0,0,0,0
YGR111W,0,0,0,0,0
YNL326C,0.00371652,0.3,0.000784006,0,0.302932514
YGR227W,0.102885334,0.052631579,0.029400235,0,0.126116678
YNL230C,0,0,0,0,0
YDR151C,0,0,0,0,0
YOR321W,0.110879903,0.222222222,0.003443518,0,0.329658607
YJL154C,0,0,0,0,0
YCR076C,0.040690157,0.19047619,0,0,0.231166347
YIL126W,0.189018623,0.112299465,0.046967109,0,0.254350979
YNL290W,0,0,0,0,0
YDL045C,0.060857832,0.327272727,0.009951746,0.001704868,0.378178813
YLR002C,0.405255528,0.604395604,0.019345355,0,0.990305777
YPR107C,0.020787765,0.2,0.003005357,0,0.217782408
YLR284C,0.04069133,0.115384615,0.00334136,0,0.152734585
YNL078W,0.004605218,0.166666667,0,0,0.171271885
YLR090W,0.581371839,0.173061224,0.117489873,0.10323925,0.63694319
YKL065C,0.008874915,0.142857143,0.003248026,0,0.148484032
YER107C,0,0,0,0,0
YPL280W,0,0,0,0,0
YOL101C,0.162611633,0.07486631,0.013898378,0,0.223579565
YDL116W,0,0,0,0,0
YML027W,0,0,0,0,0
YDL240W,0.009088971,0.054545455,0.005842926,0,0.0577915
YNR047W,0.001420818,0.1,0.000490004,0,0.100930814
YPR081C,0.006656739,0.027777778,0.002352019,0,0.032082498
YAR031W,0.001298027,0.1,0,0,0.101298027
YPR008W,0,0,0,0,0
YPL159C,0,0,0,0,0
YLR299W,0.080643478,0.016431925,0.032897176,0,0.097108729
YLR423C,0.0490631,0.2,0.003301226,0,0.245761874
YLR034C,0.012130058,0.047619048,0.002800022,0,0.056949084
YBR211C,0,0,0,0,0
YLR036C,0,0,0,0,0
YAL061W,0.007494995,0.047619048,0.001045342,0,0.054068701
YBL102W,0,0,0,0,0
YOL008W,0,0,0,0,0
YLR124W,0,0,0,0,0
YFL055W,0,0,0,0,0
YMR244W,0.012161302,0.111111111,0.003737606,0,0.119534807
YLR131C,0.3632813,0.575163399,0.022586593,0,0.915858106
YDL007W,0,0,0,0,0
YDL046W,0,0,0,0,0
YGL071W,0.055157245,0.5,0.001136809,0,0.554020436
YMR322C,0,0,0,0,0
YJL059W,0,0,0,0,0
YPR136C,0,0,0,0,0
YOR010C,0,0,0,0,0
YHR053C,0.211732075,0.231578947,0.010358647,0,0.432952375
YGL092W,0,0,0,0,0
YML106W,0.126206029,0.205128205,0.000784006,0,0.330550228
YJL176C,0,0,0,0,0
YFL034W,0.00176168,0.027777778,0,0,0.029539458
YNL199C,0,0,0,0,0
YNR039C,0,0,0,0,0
YJL093C,0,0,0,0,0
YDL171C,0.010645851,0.047619048,9.80E-05,0,0.058166899
YBL051C,0,0,0,0,0
YLR225C,0,0,0,0,0
YER121W,0,0,0,0,0
YAL062W,0.081640572,0.068783069,0.018309813,0,0.132113828
YML123C,0.003947017,0.071428571,0.002051483,0,0.073324105
YJL222W,0,0,0,0,0
YOR214C,0,0,0,0,0
YDL063C,0.026684483,0.3,0.001372011,0,0.325312472
YBR267W,0,0,0,0,0
YGL084C,0.032646154,0.087719298,0.037632301,0,0.092705445
YDR131C,0,0,0,0,0
YBR053C,0,0,0,0,0
YDR373W,0.014128119,0.045454545,0.004900039,0,0.054682625
YMR124W,0.017298055,0.10989011,0,0,0.127188165
YIL159W,0.012259704,0.083333333,0,0,0.095593037
YGL105W,0,0,0,0,0
YEL021W,0,0,0,0,0
YAR066W,0,0,0,0,0
YDL189W,0,0,0,0,0
YLR189C,0,0,0,0,0
YMR173W,0.007771616,0.088888889,0.006076049,0,0.090584456
YNR064C,0,0,0,0,0
YNL196C,0.004526582,0.166666667,0.000784006,0,0.170409243
YER011W,0.008929249,0.047619048,0,0,0.056548297
YMR065W,0,0,0,0,0
YDL218W,0,0,0,0,0
YHL050C,0,0,0,0,0
YLR059C,0.06428026,0.466666667,0.008325328,0,0.522621599
YDL031W,0.104801947,0.044096728,0.014163536,0,0.134735139
YKL095W,0.102182592,0.320512821,0.011054488,0.016669824,0.411640925
YHR058C,0,0,0,0,0
YJL197W,0.008550211,0.333333333,0,0,0.341883544
YOR033C,0,0,0,0,0
YPL025C,0,0,0,0,0
YPR014C,0,0,0,0,0
YOL124C,0,0,0,0,0
YDL041W,0.514898754,0.116071429,0.118305415,0.272589506,0.51713274
YCR034W,0,0,0,0,0
YHL029C,0.072049779,0.158333333,0.010296616,0.000757719,0.220086496
YMR093W,0,0,0,0,0
YGL068W,0.016541829,0.3,0.009016072,0,0.307525757
YGR108W,0,0,0,0,0
YDL138W,0,0,0,0,0
YNL185C,0,0,0,0,0
YJR069C,0.011939289,0.19047619,0,0,0.202415479
YIL048W,0,0,0,0,0
YCL004W,0,0,0,0,0
YPR042C,0,0,0,0,0
YAL064W,0.0017572,0.035714286,0.001306677,0,0.036164809
YER062C,0,0,0,0,0
YLR461W,0,0,0,0,0
YKL153W,0.009649258,0.022222222,0.000980008,0,0.030891472
YML042W,0.006765219,0.00952381,0,0,0.016289029
YOL006C,0.026660963,0.075757576,0,0,0.102418539
YDL052C,0,0,0,0,0
